Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 14:22:52,nginx,179,4964
2025-03-14 14:22:52,istio-system,3,211
2025-03-14 14:22:52,istio-tenant-gateway,19,54
2025-03-14 14:22:58,nginx,178,4965
2025-03-14 14:22:58,istio-system,2,211
2025-03-14 14:22:58,istio-tenant-gateway,19,53
2025-03-14 14:23:03,nginx,178,4965
2025-03-14 14:23:03,istio-system,2,211
2025-03-14 14:23:03,istio-tenant-gateway,19,53
2025-03-14 14:23:08,nginx,180,4967
2025-03-14 14:23:08,istio-system,5,210
2025-03-14 14:23:08,istio-tenant-gateway,18,53
2025-03-14 14:23:13,nginx,180,4967
2025-03-14 14:23:13,istio-system,5,210
2025-03-14 14:23:13,istio-tenant-gateway,18,53
