Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:59:32,nginx,37,520
2025-03-14 13:59:32,istio-system,1,84
2025-03-14 13:59:32,istio-tenant-gateway,15,52
2025-03-14 13:59:37,nginx,37,520
2025-03-14 13:59:37,istio-system,1,84
2025-03-14 13:59:37,istio-tenant-gateway,15,52
2025-03-14 13:59:42,nginx,34,519
2025-03-14 13:59:42,istio-system,2,84
2025-03-14 13:59:42,istio-tenant-gateway,15,52
2025-03-14 13:59:47,nginx,34,519
2025-03-14 13:59:47,istio-system,2,84
2025-03-14 13:59:47,istio-tenant-gateway,15,52
2025-03-14 13:59:52,nginx,38,519
2025-03-14 13:59:52,istio-system,1,84
2025-03-14 13:59:52,istio-tenant-gateway,15,52
2025-03-14 13:59:58,nginx,38,519
2025-03-14 13:59:58,istio-system,1,84
2025-03-14 13:59:58,istio-tenant-gateway,15,52
2025-03-14 14:00:03,nginx,38,519
2025-03-14 14:00:03,istio-system,1,84
2025-03-14 14:00:03,istio-tenant-gateway,15,52
2025-03-14 14:00:08,nginx,37,519
2025-03-14 14:00:08,istio-system,2,84
2025-03-14 14:00:08,istio-tenant-gateway,15,52
2025-03-14 14:00:13,nginx,37,519
2025-03-14 14:00:13,istio-system,2,84
2025-03-14 14:00:13,istio-tenant-gateway,15,52
2025-03-14 14:00:19,nginx,37,519
2025-03-14 14:00:19,istio-system,2,84
2025-03-14 14:00:19,istio-tenant-gateway,15,52
2025-03-14 14:00:24,nginx,38,520
2025-03-14 14:00:24,istio-system,1,84
2025-03-14 14:00:24,istio-tenant-gateway,15,52
