Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 12:20:27,istio-system,6,108
2025-03-14 12:20:27,istio-tenant-gateway,8,46
2025-03-14 12:20:32,nginx,2,10
2025-03-14 12:20:32,istio-system,5,108
2025-03-14 12:20:32,istio-tenant-gateway,8,46
2025-03-14 12:20:37,nginx,2,10
2025-03-14 12:20:37,istio-system,5,108
2025-03-14 12:20:37,istio-tenant-gateway,8,46
2025-03-14 12:20:42,nginx,2,10
2025-03-14 12:20:42,istio-system,5,111
2025-03-14 12:20:42,istio-tenant-gateway,8,46
2025-03-14 12:20:48,nginx,2,10
2025-03-14 12:20:48,istio-system,5,111
2025-03-14 12:20:48,istio-tenant-gateway,8,46
2025-03-14 12:20:53,nginx,2,10
2025-03-14 12:20:53,istio-system,5,111
2025-03-14 12:20:53,istio-tenant-gateway,8,46
2025-03-14 12:20:58,nginx,2,10
2025-03-14 12:20:58,istio-system,6,111
2025-03-14 12:20:58,istio-tenant-gateway,8,46
2025-03-14 12:21:03,nginx,2,10
2025-03-14 12:21:03,istio-system,6,111
2025-03-14 12:21:03,istio-tenant-gateway,8,46
2025-03-14 12:21:08,nginx,2,10
2025-03-14 12:21:08,istio-system,6,111
2025-03-14 12:21:08,istio-tenant-gateway,8,46
2025-03-14 12:21:14,nginx,2,10
2025-03-14 12:21:14,istio-system,6,111
2025-03-14 12:21:14,istio-tenant-gateway,9,46
2025-03-14 12:21:19,nginx,2,10
2025-03-14 12:21:19,istio-system,6,111
2025-03-14 12:21:19,istio-tenant-gateway,9,46
2025-03-14 12:21:24,nginx,2,10
2025-03-14 12:21:24,istio-system,6,111
2025-03-14 12:21:24,istio-tenant-gateway,9,46
2025-03-14 12:21:29,nginx,2,10
2025-03-14 12:21:29,istio-system,5,111
2025-03-14 12:21:29,istio-tenant-gateway,8,46
2025-03-14 12:21:35,nginx,2,10
2025-03-14 12:21:35,istio-system,5,111
2025-03-14 12:21:35,istio-tenant-gateway,8,46
2025-03-14 12:21:40,nginx,2,10
2025-03-14 12:21:40,istio-system,5,111
2025-03-14 12:21:40,istio-tenant-gateway,8,46
2025-03-14 12:21:45,nginx,3,10
2025-03-14 12:21:45,istio-system,5,111
2025-03-14 12:21:45,istio-tenant-gateway,8,46
2025-03-14 12:21:50,nginx,3,10
2025-03-14 12:21:50,istio-system,5,111
2025-03-14 12:21:50,istio-tenant-gateway,8,46
2025-03-14 12:21:55,nginx,3,10
2025-03-14 12:21:55,istio-system,5,111
2025-03-14 12:21:55,istio-tenant-gateway,8,46
2025-03-14 12:22:01,nginx,2,10
2025-03-14 12:22:01,istio-system,5,111
2025-03-14 12:22:01,istio-tenant-gateway,8,46
2025-03-14 12:22:06,nginx,2,10
2025-03-14 12:22:06,istio-system,5,111
2025-03-14 12:22:06,istio-tenant-gateway,8,46
2025-03-14 12:22:11,nginx,2,10
2025-03-14 12:22:11,istio-system,5,111
2025-03-14 12:22:11,istio-tenant-gateway,8,46
2025-03-14 12:22:16,nginx,2,10
2025-03-14 12:22:16,istio-system,5,111
2025-03-14 12:22:16,istio-tenant-gateway,8,46
2025-03-14 12:22:21,nginx,2,10
2025-03-14 12:22:21,istio-system,5,111
2025-03-14 12:22:21,istio-tenant-gateway,8,46
2025-03-14 12:22:27,nginx,2,10
2025-03-14 12:22:27,istio-system,5,111
2025-03-14 12:22:27,istio-tenant-gateway,8,46
2025-03-14 12:22:32,nginx,2,10
2025-03-14 12:22:32,istio-system,4,111
2025-03-14 12:22:32,istio-tenant-gateway,8,46
2025-03-14 12:22:37,nginx,2,10
2025-03-14 12:22:37,istio-system,4,111
2025-03-14 12:22:37,istio-tenant-gateway,8,46
2025-03-14 12:22:42,nginx,2,10
2025-03-14 12:22:42,istio-system,5,111
2025-03-14 12:22:42,istio-tenant-gateway,8,46
2025-03-14 12:22:48,nginx,3,10
2025-03-14 12:22:48,istio-system,5,111
2025-03-14 12:22:48,istio-tenant-gateway,8,46
2025-03-14 12:22:53,nginx,3,10
2025-03-14 12:22:53,istio-system,5,111
2025-03-14 12:22:53,istio-tenant-gateway,8,46
2025-03-14 12:22:58,nginx,2,10
2025-03-14 12:22:58,istio-system,6,111
2025-03-14 12:22:58,istio-tenant-gateway,8,47
2025-03-14 12:23:03,nginx,2,10
2025-03-14 12:23:03,istio-system,6,111
2025-03-14 12:23:03,istio-tenant-gateway,8,47
2025-03-14 12:23:08,nginx,2,10
2025-03-14 12:23:08,istio-system,6,111
2025-03-14 12:23:08,istio-tenant-gateway,8,47
2025-03-14 12:23:14,nginx,2,10
2025-03-14 12:23:14,istio-system,5,111
2025-03-14 12:23:14,istio-tenant-gateway,8,46
2025-03-14 12:23:19,nginx,2,10
2025-03-14 12:23:19,istio-system,5,111
2025-03-14 12:23:19,istio-tenant-gateway,8,46
2025-03-14 12:23:24,nginx,2,10
2025-03-14 12:23:24,istio-system,5,111
2025-03-14 12:23:24,istio-tenant-gateway,8,46
2025-03-14 12:23:29,nginx,2,10
2025-03-14 12:23:29,istio-system,6,111
2025-03-14 12:23:29,istio-tenant-gateway,8,46
2025-03-14 12:23:34,nginx,2,10
2025-03-14 12:23:34,istio-system,6,111
2025-03-14 12:23:34,istio-tenant-gateway,8,46
2025-03-14 12:23:40,nginx,2,10
2025-03-14 12:23:40,istio-system,6,111
2025-03-14 12:23:40,istio-tenant-gateway,8,46
2025-03-14 12:23:45,nginx,2,10
2025-03-14 12:23:45,istio-system,5,111
2025-03-14 12:23:45,istio-tenant-gateway,8,46
2025-03-14 12:23:50,nginx,2,10
2025-03-14 12:23:50,istio-system,5,111
2025-03-14 12:23:50,istio-tenant-gateway,8,46
2025-03-14 12:23:55,nginx,2,10
2025-03-14 12:23:55,istio-system,5,111
2025-03-14 12:23:55,istio-tenant-gateway,8,46
2025-03-14 12:24:01,nginx,2,10
2025-03-14 12:24:01,istio-system,5,111
2025-03-14 12:24:01,istio-tenant-gateway,9,47
