Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 14:10:27,nginx,100,2715
2025-03-14 14:10:27,istio-system,2,152
2025-03-14 14:10:27,istio-tenant-gateway,17,60
2025-03-14 14:10:32,nginx,100,2715
2025-03-14 14:10:32,istio-system,2,152
2025-03-14 14:10:32,istio-tenant-gateway,17,60
2025-03-14 14:10:37,nginx,100,2714
2025-03-14 14:10:37,istio-system,2,152
2025-03-14 14:10:37,istio-tenant-gateway,17,60
2025-03-14 14:10:43,nginx,100,2714
2025-03-14 14:10:43,istio-system,2,152
2025-03-14 14:10:43,istio-tenant-gateway,17,60
2025-03-14 14:10:48,nginx,100,2714
2025-03-14 14:10:48,istio-system,2,152
2025-03-14 14:10:48,istio-tenant-gateway,17,60
2025-03-14 14:10:53,nginx,100,2714
2025-03-14 14:10:53,istio-system,2,152
2025-03-14 14:10:53,istio-tenant-gateway,16,60
2025-03-14 14:10:58,nginx,100,2714
2025-03-14 14:10:58,istio-system,2,152
2025-03-14 14:10:58,istio-tenant-gateway,16,60
2025-03-14 14:11:03,nginx,100,2714
2025-03-14 14:11:03,istio-system,2,152
2025-03-14 14:11:03,istio-tenant-gateway,16,60
2025-03-14 14:11:09,nginx,100,2716
2025-03-14 14:11:09,istio-system,2,152
2025-03-14 14:11:09,istio-tenant-gateway,17,60
2025-03-14 14:11:14,nginx,100,2716
2025-03-14 14:11:14,istio-system,2,152
2025-03-14 14:11:14,istio-tenant-gateway,17,60
2025-03-14 14:11:19,nginx,100,2716
2025-03-14 14:11:19,istio-system,2,152
2025-03-14 14:11:19,istio-tenant-gateway,17,60
2025-03-14 14:11:24,nginx,100,2718
2025-03-14 14:11:24,istio-system,2,152
2025-03-14 14:11:24,istio-tenant-gateway,17,60
2025-03-14 14:11:30,nginx,100,2718
2025-03-14 14:11:30,istio-system,2,152
2025-03-14 14:11:30,istio-tenant-gateway,17,60
2025-03-14 14:11:35,nginx,100,2718
2025-03-14 14:11:35,istio-system,2,152
2025-03-14 14:11:35,istio-tenant-gateway,17,60
2025-03-14 14:11:40,nginx,100,2719
2025-03-14 14:11:40,istio-system,3,144
2025-03-14 14:11:40,istio-tenant-gateway,17,60
2025-03-14 14:11:45,nginx,100,2719
2025-03-14 14:11:45,istio-system,3,144
2025-03-14 14:11:45,istio-tenant-gateway,17,60
2025-03-14 14:11:50,nginx,100,2719
2025-03-14 14:11:50,istio-system,3,144
2025-03-14 14:11:50,istio-tenant-gateway,17,60
2025-03-14 14:11:56,nginx,100,2720
2025-03-14 14:11:56,istio-system,2,144
2025-03-14 14:11:56,istio-tenant-gateway,17,55
2025-03-14 14:12:01,nginx,100,2720
2025-03-14 14:12:01,istio-system,2,144
2025-03-14 14:12:01,istio-tenant-gateway,17,55
2025-03-14 14:12:06,nginx,100,2720
2025-03-14 14:12:06,istio-system,2,144
2025-03-14 14:12:06,istio-tenant-gateway,17,55
