Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-10 20:23:17,istio-tenant-gateway,37,31
2025-03-10 20:23:22,nginx,10,10
2025-03-10 20:23:22,istio-system,15,71
2025-03-10 20:23:22,istio-tenant-gateway,37,31
2025-03-10 20:23:27,nginx,12,10
2025-03-10 20:23:27,istio-system,15,71
2025-03-10 20:23:27,istio-tenant-gateway,40,31
2025-03-10 20:23:32,nginx,12,10
2025-03-10 20:23:32,istio-system,15,71
2025-03-10 20:23:32,istio-tenant-gateway,40,31
2025-03-10 20:23:37,nginx,12,10
2025-03-10 20:23:37,istio-system,15,71
2025-03-10 20:23:37,istio-tenant-gateway,40,31
2025-03-10 20:23:42,nginx,11,10
2025-03-10 20:23:42,istio-system,16,71
2025-03-10 20:23:42,istio-tenant-gateway,40,31
2025-03-10 20:23:48,nginx,11,10
2025-03-10 20:23:48,istio-system,16,71
2025-03-10 20:23:48,istio-tenant-gateway,40,31
2025-03-10 20:23:53,nginx,11,10
2025-03-10 20:23:53,istio-system,16,71
2025-03-10 20:23:53,istio-tenant-gateway,40,31
2025-03-10 20:23:58,nginx,11,10
2025-03-10 20:23:58,istio-system,16,71
2025-03-10 20:23:58,istio-tenant-gateway,37,31
2025-03-10 20:24:03,nginx,11,10
2025-03-10 20:24:03,istio-system,16,71
2025-03-10 20:24:03,istio-tenant-gateway,37,31
2025-03-10 20:24:08,nginx,11,10
2025-03-10 20:24:08,istio-system,16,71
2025-03-10 20:24:08,istio-tenant-gateway,37,31
2025-03-10 20:24:13,nginx,10,10
2025-03-10 20:24:13,istio-system,15,71
2025-03-10 20:24:13,istio-tenant-gateway,37,31
2025-03-10 20:24:18,nginx,10,10
2025-03-10 20:24:18,istio-system,15,71
2025-03-10 20:24:18,istio-tenant-gateway,37,31
2025-03-10 20:24:24,nginx,10,10
2025-03-10 20:24:24,istio-system,15,71
2025-03-10 20:24:24,istio-tenant-gateway,37,31
2025-03-10 20:24:29,nginx,12,10
2025-03-10 20:24:29,istio-system,17,72
2025-03-10 20:24:29,istio-tenant-gateway,41,31
2025-03-10 20:24:34,nginx,12,10
2025-03-10 20:24:34,istio-system,17,72
2025-03-10 20:24:34,istio-tenant-gateway,41,31
2025-03-10 20:24:39,nginx,12,10
2025-03-10 20:24:39,istio-system,17,72
2025-03-10 20:24:39,istio-tenant-gateway,41,31
2025-03-10 20:24:44,nginx,11,10
2025-03-10 20:24:44,istio-system,16,72
2025-03-10 20:24:44,istio-tenant-gateway,39,31
2025-03-10 20:24:49,nginx,11,10
2025-03-10 20:24:49,istio-system,16,72
2025-03-10 20:24:49,istio-tenant-gateway,39,31
2025-03-10 20:24:54,nginx,11,10
2025-03-10 20:24:54,istio-system,16,72
2025-03-10 20:24:54,istio-tenant-gateway,39,31
2025-03-10 20:24:59,nginx,11,10
2025-03-10 20:24:59,istio-system,16,72
2025-03-10 20:24:59,istio-tenant-gateway,40,32
2025-03-10 20:25:05,nginx,11,10
2025-03-10 20:25:05,istio-system,16,72
2025-03-10 20:25:05,istio-tenant-gateway,40,32
2025-03-10 20:25:10,nginx,11,10
2025-03-10 20:25:10,istio-system,16,72
2025-03-10 20:25:10,istio-tenant-gateway,40,32
2025-03-10 20:25:15,nginx,12,10
2025-03-10 20:25:15,istio-system,16,72
2025-03-10 20:25:15,istio-tenant-gateway,42,31
2025-03-10 20:25:20,nginx,12,10
2025-03-10 20:25:20,istio-system,16,72
2025-03-10 20:25:20,istio-tenant-gateway,42,31
2025-03-10 20:25:25,nginx,12,10
2025-03-10 20:25:25,istio-system,16,72
2025-03-10 20:25:25,istio-tenant-gateway,42,31
2025-03-10 20:25:30,nginx,12,10
2025-03-10 20:25:30,istio-system,16,72
2025-03-10 20:25:30,istio-tenant-gateway,41,31
2025-03-10 20:25:35,nginx,12,10
2025-03-10 20:25:35,istio-system,16,72
2025-03-10 20:25:35,istio-tenant-gateway,41,31
2025-03-10 20:25:41,nginx,12,10
2025-03-10 20:25:41,istio-system,16,72
2025-03-10 20:25:41,istio-tenant-gateway,41,31
2025-03-10 20:25:46,nginx,12,10
2025-03-10 20:25:46,istio-system,18,72
2025-03-10 20:25:46,istio-tenant-gateway,41,31
2025-03-10 20:25:51,nginx,12,10
2025-03-10 20:25:51,istio-system,18,72
2025-03-10 20:25:51,istio-tenant-gateway,41,31
2025-03-10 20:25:56,nginx,12,10
2025-03-10 20:25:56,istio-system,16,72
2025-03-10 20:25:56,istio-tenant-gateway,41,31
2025-03-10 20:26:01,nginx,12,10
2025-03-10 20:26:01,istio-system,16,72
2025-03-10 20:26:01,istio-tenant-gateway,41,31
2025-03-10 20:26:06,nginx,12,10
2025-03-10 20:26:06,istio-system,16,72
2025-03-10 20:26:06,istio-tenant-gateway,41,31
2025-03-10 20:26:11,nginx,12,10
2025-03-10 20:26:11,istio-system,16,72
2025-03-10 20:26:11,istio-tenant-gateway,41,31
2025-03-10 20:26:17,nginx,12,10
2025-03-10 20:26:17,istio-system,16,72
2025-03-10 20:26:17,istio-tenant-gateway,41,31
2025-03-10 20:26:22,nginx,12,10
2025-03-10 20:26:22,istio-system,16,72
2025-03-10 20:26:22,istio-tenant-gateway,41,31
2025-03-10 20:26:27,nginx,12,10
2025-03-10 20:26:27,istio-system,17,71
2025-03-10 20:26:27,istio-tenant-gateway,41,31
2025-03-10 20:26:32,nginx,12,10
2025-03-10 20:26:32,istio-system,17,71
2025-03-10 20:26:32,istio-tenant-gateway,41,31
