Timestamp, Namespace, Total CPU(mCPU), Max CPU(mCPU), Total Memory(MiB), Max Memory(MiB)
2025-03-10 15:46:03,nginx,401,2508
2025-03-10 15:46:03,istio-system,5,97
2025-03-10 15:46:03,istio-tenant-gateway,18,43
2025-03-10 15:46:08,nginx,401,2508
2025-03-10 15:46:08,istio-system,5,97
2025-03-10 15:46:08,istio-tenant-gateway,18,43
2025-03-10 15:46:13,nginx,381,2506
2025-03-10 15:46:13,istio-system,3,97
2025-03-10 15:46:13,istio-tenant-gateway,16,43
2025-03-10 15:46:19,nginx,381,2506
2025-03-10 15:46:19,istio-system,3,97
2025-03-10 15:46:19,istio-tenant-gateway,16,43
2025-03-10 15:46:24,nginx,381,2506
2025-03-10 15:46:24,istio-system,3,97
2025-03-10 15:46:24,istio-tenant-gateway,16,43
2025-03-10 15:46:29,nginx,388,2516
2025-03-10 15:46:29,istio-system,5,97
2025-03-10 15:46:29,istio-tenant-gateway,17,43
2025-03-10 15:46:34,nginx,388,2516
2025-03-10 15:46:34,istio-system,5,97
2025-03-10 15:46:34,istio-tenant-gateway,17,43
2025-03-10 15:46:39,nginx,388,2516
2025-03-10 15:46:39,istio-system,5,97
2025-03-10 15:46:39,istio-tenant-gateway,17,43
2025-03-10 15:46:44,nginx,365,2514
2025-03-10 15:46:44,istio-system,5,101
2025-03-10 15:46:44,istio-tenant-gateway,16,43
2025-03-10 15:46:49,nginx,365,2514
2025-03-10 15:46:49,istio-system,5,101
2025-03-10 15:46:49,istio-tenant-gateway,16,43
2025-03-10 15:46:55,nginx,365,2514
2025-03-10 15:46:55,istio-system,5,101
2025-03-10 15:46:55,istio-tenant-gateway,16,43
2025-03-10 15:47:00,nginx,353,2494
2025-03-10 15:47:00,istio-system,5,101
2025-03-10 15:47:00,istio-tenant-gateway,15,43
2025-03-10 15:47:05,nginx,353,2494
2025-03-10 15:47:05,istio-system,5,101
2025-03-10 15:47:05,istio-tenant-gateway,15,43
2025-03-10 15:47:10,nginx,353,2494
2025-03-10 15:47:10,istio-system,5,101
2025-03-10 15:47:10,istio-tenant-gateway,15,43
2025-03-10 15:47:15,nginx,334,2495
2025-03-10 15:47:15,istio-system,3,101
2025-03-10 15:47:15,istio-tenant-gateway,18,43
2025-03-10 15:47:20,nginx,334,2495
2025-03-10 15:47:20,istio-system,3,101
2025-03-10 15:47:20,istio-tenant-gateway,18,43
2025-03-10 15:47:26,nginx,334,2495
2025-03-10 15:47:26,istio-system,3,101
2025-03-10 15:47:26,istio-tenant-gateway,18,43
2025-03-10 15:47:31,nginx,362,2502
2025-03-10 15:47:31,istio-system,4,103
2025-03-10 15:47:31,istio-tenant-gateway,16,43
2025-03-10 15:47:36,nginx,362,2502
2025-03-10 15:47:36,istio-system,4,103
2025-03-10 15:47:36,istio-tenant-gateway,16,43
2025-03-10 15:47:41,nginx,362,2502
2025-03-10 15:47:41,istio-system,4,103
2025-03-10 15:47:41,istio-tenant-gateway,16,43
2025-03-10 15:47:46,nginx,354,2503
2025-03-10 15:47:46,istio-system,2,103
2025-03-10 15:47:46,istio-tenant-gateway,16,43
2025-03-10 15:47:51,nginx,354,2503
2025-03-10 15:47:51,istio-system,2,103
2025-03-10 15:47:51,istio-tenant-gateway,16,43
2025-03-10 15:47:57,nginx,354,2503
2025-03-10 15:47:57,istio-system,2,103
2025-03-10 15:47:57,istio-tenant-gateway,16,43
2025-03-10 15:48:02,nginx,332,2502
2025-03-10 15:48:02,istio-system,4,103
2025-03-10 15:48:02,istio-tenant-gateway,15,43
2025-03-10 15:48:07,nginx,332,2502
2025-03-10 15:48:07,istio-system,4,103
2025-03-10 15:48:07,istio-tenant-gateway,15,43
2025-03-10 15:48:12,nginx,326,2503
2025-03-10 15:48:12,istio-system,4,103
2025-03-10 15:48:12,istio-tenant-gateway,15,43
2025-03-10 15:48:17,nginx,326,2503
2025-03-10 15:48:17,istio-system,4,103
2025-03-10 15:48:17,istio-tenant-gateway,15,43
2025-03-10 15:48:22,nginx,326,2503
2025-03-10 15:48:22,istio-system,4,103
2025-03-10 15:48:22,istio-tenant-gateway,15,43
2025-03-10 15:48:28,nginx,318,2504
2025-03-10 15:48:28,istio-system,3,103
2025-03-10 15:48:28,istio-tenant-gateway,16,43
2025-03-10 15:48:33,nginx,318,2504
2025-03-10 15:48:33,istio-system,3,103
2025-03-10 15:48:33,istio-tenant-gateway,16,43
2025-03-10 15:48:38,nginx,318,2504
2025-03-10 15:48:38,istio-system,3,103
2025-03-10 15:48:38,istio-tenant-gateway,16,43
2025-03-10 15:48:43,nginx,351,2513
2025-03-10 15:48:43,istio-system,6,105
2025-03-10 15:48:43,istio-tenant-gateway,16,43
2025-03-10 15:48:48,nginx,351,2513
2025-03-10 15:48:48,istio-system,6,105
2025-03-10 15:48:48,istio-tenant-gateway,16,43
2025-03-10 15:48:53,nginx,351,2513
2025-03-10 15:48:53,istio-system,6,105
2025-03-10 15:48:53,istio-tenant-gateway,16,43
2025-03-10 15:48:58,nginx,332,2519
2025-03-10 15:48:58,istio-system,3,105
2025-03-10 15:48:58,istio-tenant-gateway,16,43
2025-03-10 15:49:04,nginx,332,2519
2025-03-10 15:49:04,istio-system,3,105
2025-03-10 15:49:04,istio-tenant-gateway,16,43
2025-03-10 15:49:09,nginx,332,2519
2025-03-10 15:49:09,istio-system,3,105
2025-03-10 15:49:09,istio-tenant-gateway,16,43
2025-03-10 15:49:14,nginx,359,2518
2025-03-10 15:49:14,istio-system,2,105
2025-03-10 15:49:14,istio-tenant-gateway,16,43
2025-03-10 15:49:19,nginx,359,2518
2025-03-10 15:49:19,istio-system,2,105
2025-03-10 15:49:19,istio-tenant-gateway,16,43
2025-03-10 15:49:24,nginx,359,2518
2025-03-10 15:49:24,istio-system,2,105
2025-03-10 15:49:24,istio-tenant-gateway,16,43
2025-03-10 15:49:29,nginx,358,2518
2025-03-10 15:49:29,istio-system,4,106
2025-03-10 15:49:29,istio-tenant-gateway,16,43
2025-03-10 15:49:35,nginx,358,2518
2025-03-10 15:49:35,istio-system,4,106
2025-03-10 15:49:35,istio-tenant-gateway,16,43
2025-03-10 15:49:40,nginx,358,2518
2025-03-10 15:49:40,istio-system,4,106
2025-03-10 15:49:40,istio-tenant-gateway,16,43
