Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-14 13:39:49,istio-tenant-gateway,8,49
2025-03-14 13:39:55,nginx,9,55
2025-03-14 13:39:55,istio-system,2,84
2025-03-14 13:39:55,istio-tenant-gateway,8,49
2025-03-14 13:40:00,nginx,9,55
2025-03-14 13:40:00,istio-system,2,84
2025-03-14 13:40:00,istio-tenant-gateway,8,49
2025-03-14 13:40:05,nginx,9,55
2025-03-14 13:40:05,istio-system,2,84
2025-03-14 13:40:05,istio-tenant-gateway,8,49
2025-03-14 13:40:10,nginx,9,55
2025-03-14 13:40:10,istio-system,1,84
2025-03-14 13:40:10,istio-tenant-gateway,7,49
2025-03-14 13:40:15,nginx,9,55
2025-03-14 13:40:15,istio-system,1,84
2025-03-14 13:40:15,istio-tenant-gateway,7,49
2025-03-14 13:40:21,nginx,9,55
2025-03-14 13:40:21,istio-system,1,84
2025-03-14 13:40:21,istio-tenant-gateway,7,49
2025-03-14 13:40:26,nginx,9,55
2025-03-14 13:40:26,istio-system,1,84
2025-03-14 13:40:26,istio-tenant-gateway,8,49
2025-03-14 13:40:31,nginx,9,55
2025-03-14 13:40:31,istio-system,1,84
2025-03-14 13:40:31,istio-tenant-gateway,8,49
2025-03-14 13:40:36,nginx,9,55
2025-03-14 13:40:36,istio-system,1,84
2025-03-14 13:40:36,istio-tenant-gateway,8,49
2025-03-14 13:40:42,nginx,9,55
2025-03-14 13:40:42,istio-system,1,84
2025-03-14 13:40:42,istio-tenant-gateway,8,48
2025-03-14 13:40:47,nginx,9,55
2025-03-14 13:40:47,istio-system,1,84
2025-03-14 13:40:47,istio-tenant-gateway,8,48
2025-03-14 13:40:52,nginx,9,55
2025-03-14 13:40:52,istio-system,1,84
2025-03-14 13:40:52,istio-tenant-gateway,8,48
2025-03-14 13:40:57,nginx,9,55
2025-03-14 13:40:57,istio-system,1,84
2025-03-14 13:40:57,istio-tenant-gateway,7,47
2025-03-14 13:41:02,nginx,9,55
2025-03-14 13:41:02,istio-system,1,84
2025-03-14 13:41:02,istio-tenant-gateway,7,47
2025-03-14 13:41:08,nginx,9,55
2025-03-14 13:41:08,istio-system,1,84
2025-03-14 13:41:08,istio-tenant-gateway,7,47
2025-03-14 13:41:13,nginx,9,55
2025-03-14 13:41:13,istio-system,1,84
2025-03-14 13:41:13,istio-tenant-gateway,7,47
2025-03-14 13:41:18,nginx,9,55
2025-03-14 13:41:18,istio-system,1,84
2025-03-14 13:41:18,istio-tenant-gateway,7,47
2025-03-14 13:41:23,nginx,9,55
2025-03-14 13:41:23,istio-system,2,80
2025-03-14 13:41:23,istio-tenant-gateway,8,47
2025-03-14 13:41:29,nginx,9,55
2025-03-14 13:41:29,istio-system,2,80
2025-03-14 13:41:29,istio-tenant-gateway,8,47
2025-03-14 13:41:34,nginx,9,55
2025-03-14 13:41:34,istio-system,2,80
2025-03-14 13:41:34,istio-tenant-gateway,8,47
2025-03-14 13:41:39,nginx,9,55
2025-03-14 13:41:39,istio-system,1,80
2025-03-14 13:41:39,istio-tenant-gateway,8,47
2025-03-14 13:41:44,nginx,9,55
2025-03-14 13:41:44,istio-system,1,80
2025-03-14 13:41:44,istio-tenant-gateway,8,47
2025-03-14 13:41:49,nginx,9,55
2025-03-14 13:41:49,istio-system,1,80
2025-03-14 13:41:49,istio-tenant-gateway,8,47
2025-03-14 13:41:55,nginx,8,55
2025-03-14 13:41:55,istio-system,1,80
2025-03-14 13:41:55,istio-tenant-gateway,8,47
2025-03-14 13:42:00,nginx,8,55
2025-03-14 13:42:00,istio-system,1,80
2025-03-14 13:42:00,istio-tenant-gateway,8,47
2025-03-14 13:42:05,nginx,8,55
2025-03-14 13:42:05,istio-system,1,80
2025-03-14 13:42:05,istio-tenant-gateway,8,47
2025-03-14 13:42:10,nginx,9,55
2025-03-14 13:42:10,istio-system,1,80
2025-03-14 13:42:10,istio-tenant-gateway,7,47
2025-03-14 13:42:15,nginx,9,55
2025-03-14 13:42:15,istio-system,1,80
2025-03-14 13:42:15,istio-tenant-gateway,7,47
2025-03-14 13:42:21,nginx,9,55
2025-03-14 13:42:21,istio-system,1,80
2025-03-14 13:42:21,istio-tenant-gateway,7,47
2025-03-14 13:42:26,nginx,9,55
2025-03-14 13:42:26,istio-system,1,80
2025-03-14 13:42:26,istio-tenant-gateway,7,47
2025-03-14 13:42:31,nginx,9,55
2025-03-14 13:42:31,istio-system,1,80
2025-03-14 13:42:31,istio-tenant-gateway,7,47
2025-03-14 13:42:36,nginx,9,55
2025-03-14 13:42:36,istio-system,1,80
2025-03-14 13:42:36,istio-tenant-gateway,7,47
2025-03-14 13:42:42,nginx,9,55
2025-03-14 13:42:42,istio-system,1,80
2025-03-14 13:42:42,istio-tenant-gateway,8,47
2025-03-14 13:42:47,nginx,9,55
2025-03-14 13:42:47,istio-system,1,80
2025-03-14 13:42:47,istio-tenant-gateway,8,47
