Timestamp, Namespace, Total CPU(mCPU), Max CPU(mCPU), Total Memory(MiB), Max Memory(MiB)
2025-03-10 15:41:20,istio-tenant-gateway,31,47
2025-03-10 15:41:25,nginx,375,2679
2025-03-10 15:41:25,istio-system,2,124
2025-03-10 15:41:25,istio-tenant-gateway,31,47
2025-03-10 15:41:30,nginx,369,2680
2025-03-10 15:41:30,istio-system,3,125
2025-03-10 15:41:30,istio-tenant-gateway,33,47
2025-03-10 15:41:35,nginx,369,2680
2025-03-10 15:41:35,istio-system,3,125
2025-03-10 15:41:35,istio-tenant-gateway,33,47
2025-03-10 15:41:40,nginx,369,2680
2025-03-10 15:41:40,istio-system,3,125
2025-03-10 15:41:40,istio-tenant-gateway,33,47
2025-03-10 15:41:46,nginx,377,2682
2025-03-10 15:41:46,istio-system,3,125
2025-03-10 15:41:46,istio-tenant-gateway,34,47
2025-03-10 15:41:51,nginx,377,2682
2025-03-10 15:41:51,istio-system,3,125
2025-03-10 15:41:51,istio-tenant-gateway,34,47
2025-03-10 15:41:56,nginx,377,2682
2025-03-10 15:41:56,istio-system,3,125
2025-03-10 15:41:56,istio-tenant-gateway,34,47
2025-03-10 15:42:01,nginx,359,2682
2025-03-10 15:42:01,istio-system,3,125
2025-03-10 15:42:01,istio-tenant-gateway,33,47
2025-03-10 15:42:06,nginx,359,2682
2025-03-10 15:42:06,istio-system,3,125
2025-03-10 15:42:06,istio-tenant-gateway,33,47
2025-03-10 15:42:11,nginx,359,2682
2025-03-10 15:42:11,istio-system,3,125
2025-03-10 15:42:11,istio-tenant-gateway,33,47
2025-03-10 15:42:17,nginx,406,2683
2025-03-10 15:42:17,istio-system,3,125
2025-03-10 15:42:17,istio-tenant-gateway,33,47
2025-03-10 15:42:22,nginx,406,2683
2025-03-10 15:42:22,istio-system,3,125
2025-03-10 15:42:22,istio-tenant-gateway,33,47
2025-03-10 15:42:27,nginx,339,2684
2025-03-10 15:42:27,istio-system,3,125
2025-03-10 15:42:27,istio-tenant-gateway,33,47
2025-03-10 15:42:32,nginx,339,2684
2025-03-10 15:42:32,istio-system,3,125
2025-03-10 15:42:32,istio-tenant-gateway,33,47
2025-03-10 15:42:37,nginx,339,2684
2025-03-10 15:42:37,istio-system,3,125
2025-03-10 15:42:37,istio-tenant-gateway,33,47
2025-03-10 15:42:42,nginx,338,2680
2025-03-10 15:42:42,istio-system,2,125
2025-03-10 15:42:42,istio-tenant-gateway,32,47
2025-03-10 15:42:47,nginx,338,2680
2025-03-10 15:42:47,istio-system,2,125
2025-03-10 15:42:47,istio-tenant-gateway,32,47
2025-03-10 15:42:53,nginx,338,2680
2025-03-10 15:42:53,istio-system,2,125
2025-03-10 15:42:53,istio-tenant-gateway,32,47
2025-03-10 15:42:58,nginx,360,2631
2025-03-10 15:42:58,istio-system,7,119
2025-03-10 15:42:58,istio-tenant-gateway,33,46
2025-03-10 15:43:03,nginx,360,2631
2025-03-10 15:43:03,istio-system,7,119
2025-03-10 15:43:03,istio-tenant-gateway,33,46
2025-03-10 15:43:08,nginx,360,2631
2025-03-10 15:43:08,istio-system,7,119
2025-03-10 15:43:08,istio-tenant-gateway,33,46
2025-03-10 15:43:13,nginx,334,2614
2025-03-10 15:43:13,istio-system,7,119
2025-03-10 15:43:13,istio-tenant-gateway,33,46
2025-03-10 15:43:18,nginx,334,2614
2025-03-10 15:43:18,istio-system,7,119
2025-03-10 15:43:18,istio-tenant-gateway,33,46
2025-03-10 15:43:24,nginx,334,2614
2025-03-10 15:43:24,istio-system,7,119
2025-03-10 15:43:24,istio-tenant-gateway,33,46
2025-03-10 15:43:29,nginx,338,2604
2025-03-10 15:43:29,istio-system,3,119
2025-03-10 15:43:29,istio-tenant-gateway,32,46
2025-03-10 15:43:34,nginx,338,2604
2025-03-10 15:43:34,istio-system,3,119
2025-03-10 15:43:34,istio-tenant-gateway,32,46
2025-03-10 15:43:39,nginx,338,2604
2025-03-10 15:43:39,istio-system,3,119
2025-03-10 15:43:39,istio-tenant-gateway,32,46
2025-03-10 15:43:44,nginx,362,2600
2025-03-10 15:43:44,istio-system,2,119
2025-03-10 15:43:44,istio-tenant-gateway,32,46
2025-03-10 15:43:49,nginx,362,2600
2025-03-10 15:43:49,istio-system,2,119
2025-03-10 15:43:49,istio-tenant-gateway,32,46
2025-03-10 15:43:55,nginx,362,2600
2025-03-10 15:43:55,istio-system,2,119
2025-03-10 15:43:55,istio-tenant-gateway,32,46
2025-03-10 15:44:00,nginx,342,2593
2025-03-10 15:44:00,istio-system,3,119
2025-03-10 15:44:00,istio-tenant-gateway,32,46
