Timestamp, Namespace, Total CPU(mCPU), Total Memory(MiB)
2025-03-11 10:41:46,nginx,50,451
2025-03-11 10:41:46,istio-system,16,83
2025-03-11 10:41:46,istio-tenant-gateway,37,40
2025-03-11 10:41:51,nginx,50,451
2025-03-11 10:41:51,istio-system,17,82
2025-03-11 10:41:51,istio-tenant-gateway,37,40
2025-03-11 10:41:56,nginx,50,451
2025-03-11 10:41:56,istio-system,17,82
2025-03-11 10:41:56,istio-tenant-gateway,37,40
2025-03-11 10:42:01,nginx,50,451
2025-03-11 10:42:01,istio-system,17,82
2025-03-11 10:42:01,istio-tenant-gateway,37,40
2025-03-11 10:42:06,nginx,50,451
2025-03-11 10:42:06,istio-system,16,83
2025-03-11 10:42:06,istio-tenant-gateway,36,40
2025-03-11 10:42:11,nginx,50,451
2025-03-11 10:42:11,istio-system,16,83
2025-03-11 10:42:11,istio-tenant-gateway,36,40
2025-03-11 10:42:17,nginx,50,451
2025-03-11 10:42:17,istio-system,16,83
2025-03-11 10:42:17,istio-tenant-gateway,36,40
2025-03-11 10:42:22,nginx,51,451
2025-03-11 10:42:22,istio-system,17,83
2025-03-11 10:42:22,istio-tenant-gateway,38,40
2025-03-11 10:42:27,nginx,51,451
2025-03-11 10:42:27,istio-system,17,83
2025-03-11 10:42:27,istio-tenant-gateway,38,40
2025-03-11 10:42:32,nginx,51,451
2025-03-11 10:42:32,istio-system,17,83
2025-03-11 10:42:32,istio-tenant-gateway,38,40
2025-03-11 10:42:37,nginx,50,451
2025-03-11 10:42:37,istio-system,18,83
2025-03-11 10:42:37,istio-tenant-gateway,37,40
2025-03-11 10:42:42,nginx,50,451
2025-03-11 10:42:42,istio-system,18,83
2025-03-11 10:42:42,istio-tenant-gateway,37,40
2025-03-11 10:42:48,nginx,50,451
2025-03-11 10:42:48,istio-system,18,83
2025-03-11 10:42:48,istio-tenant-gateway,37,40
2025-03-11 10:42:53,nginx,50,451
2025-03-11 10:42:53,istio-system,17,82
2025-03-11 10:42:53,istio-tenant-gateway,38,40
2025-03-11 10:42:58,nginx,50,451
2025-03-11 10:42:58,istio-system,17,82
2025-03-11 10:42:58,istio-tenant-gateway,38,40
2025-03-11 10:43:03,nginx,50,451
2025-03-11 10:43:03,istio-system,17,82
2025-03-11 10:43:03,istio-tenant-gateway,38,40
2025-03-11 10:43:08,nginx,50,451
2025-03-11 10:43:08,istio-system,16,83
2025-03-11 10:43:08,istio-tenant-gateway,37,40
2025-03-11 10:43:13,nginx,50,451
2025-03-11 10:43:13,istio-system,16,83
2025-03-11 10:43:13,istio-tenant-gateway,37,40
2025-03-11 10:43:19,nginx,50,451
2025-03-11 10:43:19,istio-system,16,83
2025-03-11 10:43:19,istio-tenant-gateway,37,40
2025-03-11 10:43:24,nginx,50,451
2025-03-11 10:43:24,istio-system,16,83
2025-03-11 10:43:24,istio-tenant-gateway,39,40
2025-03-11 10:43:29,nginx,50,451
2025-03-11 10:43:29,istio-system,16,83
2025-03-11 10:43:29,istio-tenant-gateway,39,40
2025-03-11 10:43:34,nginx,50,451
2025-03-11 10:43:34,istio-system,16,83
2025-03-11 10:43:34,istio-tenant-gateway,39,40
2025-03-11 10:43:39,nginx,50,451
2025-03-11 10:43:39,istio-system,16,83
2025-03-11 10:43:39,istio-tenant-gateway,36,40
2025-03-11 10:43:44,nginx,50,451
2025-03-11 10:43:44,istio-system,16,83
2025-03-11 10:43:44,istio-tenant-gateway,36,40
2025-03-11 10:43:49,nginx,50,451
2025-03-11 10:43:49,istio-system,16,83
2025-03-11 10:43:49,istio-tenant-gateway,36,40
2025-03-11 10:43:55,nginx,50,451
2025-03-11 10:43:55,istio-system,18,83
2025-03-11 10:43:55,istio-tenant-gateway,36,40
2025-03-11 10:44:00,nginx,50,451
2025-03-11 10:44:00,istio-system,18,83
2025-03-11 10:44:00,istio-tenant-gateway,36,40
2025-03-11 10:44:05,nginx,50,451
2025-03-11 10:44:05,istio-system,18,83
2025-03-11 10:44:05,istio-tenant-gateway,36,40
2025-03-11 10:44:10,nginx,50,451
2025-03-11 10:44:10,istio-system,17,83
2025-03-11 10:44:10,istio-tenant-gateway,38,40
2025-03-11 10:44:15,nginx,50,451
2025-03-11 10:44:15,istio-system,17,83
2025-03-11 10:44:15,istio-tenant-gateway,38,40
2025-03-11 10:44:20,nginx,50,451
2025-03-11 10:44:20,istio-system,19,83
2025-03-11 10:44:20,istio-tenant-gateway,39,40
2025-03-11 10:44:25,nginx,50,451
2025-03-11 10:44:25,istio-system,19,83
2025-03-11 10:44:25,istio-tenant-gateway,39,40
2025-03-11 10:44:31,nginx,50,451
2025-03-11 10:44:31,istio-system,19,83
2025-03-11 10:44:31,istio-tenant-gateway,39,40
2025-03-11 10:44:36,nginx,50,451
2025-03-11 10:44:36,istio-system,18,83
2025-03-11 10:44:36,istio-tenant-gateway,40,40
2025-03-11 10:44:41,nginx,50,451
2025-03-11 10:44:41,istio-system,18,83
2025-03-11 10:44:41,istio-tenant-gateway,40,40
2025-03-11 10:44:46,nginx,50,451
2025-03-11 10:44:46,istio-system,18,83
2025-03-11 10:44:46,istio-tenant-gateway,40,40
2025-03-11 10:44:51,nginx,50,451
2025-03-11 10:44:51,istio-system,18,83
2025-03-11 10:44:51,istio-tenant-gateway,40,40
2025-03-11 10:44:56,nginx,50,451
2025-03-11 10:44:56,istio-system,18,83
2025-03-11 10:44:56,istio-tenant-gateway,40,40
2025-03-11 10:45:01,nginx,50,451
2025-03-11 10:45:01,istio-system,18,83
2025-03-11 10:45:01,istio-tenant-gateway,40,40
2025-03-11 10:45:07,nginx,50,451
2025-03-11 10:45:07,istio-system,18,83
2025-03-11 10:45:07,istio-tenant-gateway,39,40
2025-03-11 10:45:12,nginx,50,451
2025-03-11 10:45:12,istio-system,18,83
2025-03-11 10:45:12,istio-tenant-gateway,39,40
2025-03-11 10:45:17,nginx,50,451
2025-03-11 10:45:17,istio-system,18,83
2025-03-11 10:45:17,istio-tenant-gateway,39,40
2025-03-11 10:45:22,nginx,50,451
2025-03-11 10:45:22,istio-system,18,83
2025-03-11 10:45:22,istio-tenant-gateway,39,40
2025-03-11 10:45:27,nginx,50,451
2025-03-11 10:45:27,istio-system,18,83
2025-03-11 10:45:27,istio-tenant-gateway,39,40
2025-03-11 10:45:32,nginx,50,451
2025-03-11 10:45:32,istio-system,18,83
2025-03-11 10:45:32,istio-tenant-gateway,39,40
